ID операции;Дата;Адрес магазина;Район магазина;Артикул;Название товара;Отдел товара;Количество упаковок, шт.;Операция;Цена руб./шт.
1981;07.06.2021;ул. Сталеваров, 14;Первомайский;53;Сосиски молочные;Мясная гастрономия;180;Поступление;190
1982;07.06.2021;ул. Сталеваров, 14;Первомайский;53;Сосиски молочные;Мясная гастрономия;67;Продажа;190
1983;07.06.2021;ул. Сталеваров, 14;Первомайский;54;Сосиски венские;Мясная гастрономия;180;Поступление;230
1984;07.06.2021;ул. Сталеваров, 14;Первомайский;54;Сосиски венские;Мясная гастрономия;34;Продажа;230
1985;07.06.2021;ул. Сталеваров, 14;Первомайский;55;Сосиски куриные;Мясная гастрономия;170;Поступление;160
1986;07.06.2021;ул. Сталеваров, 14;Первомайский;55;Сосиски куриные;Мясная гастрономия;72;Продажа;160
1987;07.06.2021;ул. Сталеваров, 14;Первомайский;56;Сардельки;Мясная гастрономия;180;Поступление;180
1988;07.06.2021;ул. Сталеваров, 14;Первомайский;56;Сардельки;Мясная гастрономия;48;Продажа;180
1989;07.06.2021;ул. Сталеваров, 14;Первомайский;57;Колбаса сырокопченая салями;Мясная гастрономия;180;Поступление;400
1990;07.06.2021;ул. Сталеваров, 14;Первомайский;57;Колбаса сырокопченая салями;Мясная гастрономия;24;Продажа;400
1991;07.06.2021;ул. Сталеваров, 14;Первомайский;58;Бекон варенокопченый;Мясная гастрономия;180;Поступление;470
1992;07.06.2021;ул. Сталеваров, 14;Первомайский;58;Бекон варенокопченый;Мясная гастрономия;31;Продажа;470
1993;07.06.2021;ул. Сталеваров, 14;Первомайский;59;Бекон сырокопченый;Мясная гастрономия;180;Поступление;500
1994;07.06.2021;ул. Сталеваров, 14;Первомайский;59;Бекон сырокопченый;Мясная гастрономия;32;Продажа;500
1995;07.06.2021;ул. Сталеваров, 14;Первомайский;60;Грудинка копченая;Мясная гастрономия;170;Поступление;400
1996;07.06.2021;ул. Сталеваров, 14;Первомайский;60;Грудинка копченая;Мясная гастрономия;43;Продажа;400
1997;07.06.2021;ул. Сталеваров, 14;Первомайский;61;Ветчина в оболочке;Мясная гастрономия;180;Поступление;220
1998;07.06.2021;ул. Сталеваров, 14;Первомайский;61;Ветчина в оболочке;Мясная гастрономия;31;Продажа;220
1999;07.06.2021;ул. Сталеваров, 14;Первомайский;62;Паштет фермерский с грибами;Мясная гастрономия;180;Поступление;170
2000;07.06.2021;ул. Сталеваров, 14;Первомайский;62;Паштет фермерский с грибами;Мясная гастрономия;22;Продажа;170
2001;07.06.2021;ул. Сталеваров, 14;Первомайский;63;Паштет из куриной печени;Мясная гастрономия;170;Поступление;150
2002;07.06.2021;ул. Сталеваров, 14;Первомайский;63;Паштет из куриной печени;Мясная гастрономия;37;Продажа;150
2003;07.06.2021;ул. Сталеваров, 14;Первомайский;64;Колбаса ливерная ;Мясная гастрономия;180;Поступление;350
2004;07.06.2021;ул. Сталеваров, 14;Первомайский;64;Колбаса ливерная ;Мясная гастрономия;26;Продажа;350
2005;07.06.2021;Прибрежная, 7;Заречный;2;Молоко безлактозное;Молоко;180;Поступление;75
2006;07.06.2021;Прибрежная, 7;Заречный;2;Молоко безлактозное;Молоко;28;Продажа;75
2007;07.06.2021;Прибрежная, 7;Заречный;11;Молоко кокосовое;Молоко;180;Поступление;190
2008;07.06.2021;Прибрежная, 7;Заречный;11;Молоко кокосовое;Молоко;15;Продажа;190
2009;07.06.2021;Прибрежная, 7;Заречный;12;Молоко овсяное;Молоко;180;Поступление;85
2010;07.06.2021;Прибрежная, 7;Заречный;12;Молоко овсяное;Молоко;31;Продажа;85
